sample_index,energy
1141,-653.0795731651122
1142,-653.0795731651122
1143,-653.0795731651122
1144,-653.0795731651122
1145,-653.0795731651122
1146,-653.0795731651122
1147,-653.0795731651122
1148,-653.0795731651122
1149,-653.0795731651122
1150,-653.0795731651122
1151,-653.0795731651122
1152,-653.0795731651122
1153,-653.0795731651122
1154,-653.0795731651122
1155,-653.0795731651122
1156,-653.0795731651122
1157,-653.0795731651122
1158,-653.0795731651122
1159,-653.0795731651122
1160,-653.0795731651122
1161,-653.0795731651122
1162,-653.0795731651122
1163,-653.0795731651122
1164,-653.0795731651122
1165,-653.0795731651122
1166,-653.0795731651122
1167,-653.0795731651122
1168,-653.0795731651122
1169,-653.0795731651122
1170,-653.0795731651122
1171,-653.0795731651122
1172,-653.0795731651122
1173,-653.0795731651122
1174,-653.0795731651122
1175,-653.0795731651122
1176,-653.0795731651122
1177,-653.0795731651122
1178,-653.0795731651122
1179,-653.0795731651122
1180,-653.0795731651122
1181,-653.0795731651122
1182,-653.0795731651122
1183,-653.0795731651122
1184,-653.0795731651122
1185,-653.0795731651122
1186,-653.0795731651122
1187,-653.0795731651122
1188,-653.0795731651122
1189,-653.0795731651122
1190,-653.0795731651122
1191,-653.0795731651122
1192,-653.0795731651122
1193,-653.0795731651122
1194,-653.0795731651122
1195,-653.0795731651122
1196,-653.0795731651122
1197,-653.0795731651122
1198,-653.0795731651122
1199,-653.0795731651122
1200,-653.0795731651122
1201,-653.0795731651122
1202,-653.0795731651122
1203,-653.0795731651122
1204,-653.0795731651122
1205,-653.0795731651122
1206,-653.0795731651122
1207,-653.0795731651122
1208,-653.0795731651122
1209,-653.0795731651122
1210,-653.0795731651122
1211,-653.0795731651122
1212,-653.0795731651122
1213,-653.0795731651122
1214,-653.0795731651122
1215,-653.0795731651122
1216,-653.0795731651122
1217,-653.0795731651122
1218,-653.0795731651122
1219,-653.0795731651122
1220,-653.0795731651122
1221,-653.0795731651122
1222,-653.0795731651122
1223,-653.0795731651122
1224,-653.0795731651122
1225,-653.0795731651122
1226,-653.0795731651122
1227,-653.0795731651122
1228,-653.0795731651122
1229,-653.0795731651122
1230,-653.0795731651122
1231,-653.0795731651122
1232,-653.0795731651122
1233,-653.0795731651122
1234,-653.0795731651122
1235,-653.0795731651122
1236,-653.0795731651122
1237,-653.0795731651122
1238,-653.0795731651122
1239,-653.0795731651122
1240,-653.0795731651122
1241,-653.0795731651122
1242,-653.0795731651122
1243,-653.0795731651122
1244,-653.0795731651122
1245,-653.0795731651122
1246,-653.0795731651122
1247,-653.0795731651122
1248,-653.0795731651122
1249,-653.0795731651122
