sample_index,energy
1157,-654.9258214904241
1158,-654.9258214904241
1159,-654.9258214904241
1160,-654.9258214904241
1161,-654.9258214904241
1162,-654.9258214904241
1163,-654.9258214904241
1164,-654.9258214904241
1165,-654.9258214904241
1166,-654.9258214904241
1167,-654.9258214904241
1168,-654.9258214904241
1169,-654.9258214904241
1170,-654.9258214904241
1171,-654.9258214904241
1172,-654.9258214904241
1173,-654.9258214904241
1174,-654.9258214904241
1175,-654.9258214904241
1176,-654.9258214904241
1177,-654.9258214904241
1178,-654.9258214904241
1179,-654.9258214904241
1180,-654.9258214904241
1181,-654.9258214904241
1182,-654.9258214904241
1183,-654.9258214904241
1184,-654.9258214904241
1185,-654.9258214904241
1186,-654.9258214904241
1187,-654.9258214904241
1188,-654.9258214904241
1189,-654.9258214904241
1190,-654.9258214904241
1191,-654.9258214904241
1192,-654.9258214904241
1193,-654.9258214904241
1194,-654.9258214904241
1195,-654.9258214904241
1196,-654.9258214904241
1197,-654.9258214904241
1198,-654.9258214904241
1199,-654.9258214904241
1200,-654.9258214904241
1201,-654.9258214904241
1202,-497.18673591345305
1203,-543.6085610447894
1204,-574.2113958552386
1205,-601.2954708790406
1206,-616.6642227065508
1207,-625.1790642966192
1208,-630.1590753711638
1209,-637.19124676923
1210,-637.9487309213941
1211,-637.9487309213941
1212,-637.9487309213941
1213,-638.7106902054468
1214,-640.89112104119
1215,-641.5322689030686
1216,-641.5322689030686
1217,-642.9807757023808
1218,-642.9807757023808
1219,-642.9807757023808
1220,-642.9807757023808
1221,-642.9807757023808
1222,-642.9807757023808
1223,-642.9807757023808
1224,-642.9807757023808
1225,-642.9807757023808
1226,-642.9807757023808
1227,-642.9807757023808
1228,-642.9807757023808
1229,-642.9807757023808
1230,-642.9807757023808
1231,-643.5237758638284
1232,-644.1333597547126
1233,-644.5908566205557
1234,-644.5908566205557
1235,-644.5908566205557
1236,-644.5908566205557
1237,-645.6089015819533
1238,-645.6089015819533
1239,-647.2610231784397
1240,-647.2610231784397
1241,-647.2610231784397
1242,-647.2610231784397
1243,-647.9895589010375
1244,-647.9895589010375
1245,-647.9895589010375
1246,-647.9895589010375
1247,-647.9895589010375
1248,-647.9895589010375
